aftermarket_value_ratio,Current_Price,USD_MSRP,price_per_piece,Pieces,Minifigures,age_years,Theme_Group,Availability
1.3753438359589896,55.0,39.99,0.1738695652173913,230.0,4,12,Modern day,Retail
1.5000625078134766,119.99,79.99,0.17815144766146992,449.0,6,12,Modern day,Retail
1.6093798621915982,72.406,44.99,0.16125448028673836,279.0,3,12,Modern day,Retail - limited
4.777543771885943,95.5031,19.99,0.10465968586387434,191.0,1,12,Modern day,Retail
2.5012506253126565,50.0,19.99,0.09429245283018867,212.0,2,12,Modern day,Retail
3.501750875437719,70.0,19.99,0.0904524886877828,221.0,2,12,Modern day,Retail
1.4991247811952988,59.95,39.99,0.12457943925233646,321.0,3,12,Modern day,Retail
2.222716159146477,100.0,44.99,0.11447837150127227,393.0,3,12,Modern day,Retail
2.25022502250225,225.0,99.99,0.15196048632218845,658.0,5,12,Modern day,Retail
1.6668889629876626,49.99,29.99,0.11025735294117646,272.0,5,12,Modern day,Retail
3.458876292097366,103.7317,29.99,0.0952063492063492,315.0,3,12,Modern day,Retail
2.250750250083361,67.5,29.99,0.1003010033444816,299.0,3,12,Modern day,Retail
0.8094495412844036,9.7053,11.99,0.11,109.0,1,12,Action/Adventure,Retail
0.9720080053368912,14.5704,14.99,0.10784172661870504,139.0,2,12,Action/Adventure,Retail
0.9943977591036416,24.85,24.99,0.10865217391304346,230.0,2,12,Action/Adventure,Retail
0.8571020291511859,29.99,34.99,0.10054597701149426,348.0,3,12,Action/Adventure,Retail
1.000333444481494,30.0,29.99,0.10097643097643097,297.0,3,12,Action/Adventure,Retail
1.1687923490436305,93.4917,79.99,0.13134646962233168,609.0,6,12,Action/Adventure,Retail
1.1204481792717087,28.0,24.99,0.11206278026905829,223.0,2,12,Action/Adventure,{Not specified}
1.2000400080016003,59.99,49.99,0.098990099009901,505.0,4,12,Action/Adventure,{Not specified}
1.2001714530647236,84.0,69.99,0.10540662650602409,664.0,6,12,Action/Adventure,{Not specified}
1.820151679306609,218.4,119.99,0.09538155802861685,1258.0,7,12,Action/Adventure,{Not specified}
0.9499874968742186,37.99,39.99,0.1083739837398374,369.0,3,12,Action/Adventure,Retail - limited
0.7280770192548137,29.1158,39.99,0.09706310679611652,412.0,3,12,Action/Adventure,Retail - limited
0.5001250312578144,20.0,39.99,0.11796460176991151,339.0,3,12,Action/Adventure,Retail - limited
0.6616410940627084,9.918,14.99,0.18060240963855423,83.0,1,12,Action/Adventure,Retail
0.5330220146764509,7.99,14.99,0.1484158415841584,101.0,1,12,Action/Adventure,Retail
0.866577718478986,12.99,14.99,0.14141509433962265,106.0,1,12,Action/Adventure,Retail
1.0006671114076051,15.0,14.99,0.16118279569892474,93.0,1,12,Action/Adventure,Retail
0.533689126084056,8.0,14.99,0.18506172839506174,81.0,1,12,Action/Adventure,Retail
0.466977985323549,7.0,14.99,0.15453608247422682,97.0,1,12,Action/Adventure,Retail
0.4996664442961975,7.49,14.99,0.1484158415841584,101.0,1,12,Action/Adventure,Retail
0.7403202134756505,11.0974,14.99,0.15453608247422682,97.0,1,12,Action/Adventure,Retail
1.134089392928619,17.0,14.99,0.14276190476190476,105.0,1,12,Action/Adventure,Retail
0.333555703802535,5.0,14.99,0.16293478260869565,92.0,1,12,Action/Adventure,Retail
0.7360707138092061,11.0337,14.99,0.16472527472527473,91.0,1,12,Action/Adventure,Retail
1.066711140760507,15.99,14.99,0.14276190476190476,105.0,1,12,Action/Adventure,Retail
0.5252626313156579,10.5,19.99,0.21728260869565216,92.0,2,12,Action/Adventure,Retail
0.7335778592864288,22.0,29.99,0.12191056910569105,246.0,2,12,Action/Adventure,Retail
1.0704669779853235,16.0463,14.99,0.2237313432835821,67.0,0,12,Action/Adventure,Retail
1.4597264843228819,21.8813,14.99,0.2540677966101695,59.0,0,12,Action/Adventure,Retail
1.4597264843228819,21.8813,14.99,0.2306153846153846,65.0,0,12,Action/Adventure,Retail
2.189593062041361,32.822,14.99,0.27254545454545454,55.0,0,12,Action/Adventure,Retail
3.1693077564637195,38.0,11.99,0.13322222222222221,90.0,4,12,Historical,Retail
2.5012506253126565,50.0,19.99,0.10045226130653266,199.0,3,12,Historical,Retail
4.001000333444481,119.99,29.99,0.12092741935483871,248.0,4,12,Historical,Retail
3.800760152030406,190.0,49.99,0.13295212765957448,376.0,5,12,Historical,Retail
3.2498249824982497,324.95,99.99,0.10039156626506024,996.0,7,12,Historical,Retail
6.006006006006006,60.0,9.99,0.09794117647058824,102.0,2,12,Action/Adventure,Retail
4.001000500250125,79.98,19.99,0.11690058479532163,171.0,2,12,Action/Adventure,Retail
2.500833611203735,75.0,29.99,0.11900793650793651,252.0,3,12,Action/Adventure,Retail
3.5599274818704676,142.3615,39.99,0.12192073170731708,328.0,3,12,Action/Adventure,Retail
1.9288469781397344,135.0,69.99,0.12387610619469025,565.0,5,12,Action/Adventure,Retail
1.7122852376980817,20.5303,11.99,0.1394186046511628,86.0,2,12,Action/Adventure,Retail
2.448724362181091,48.95,19.99,0.09169724770642201,218.0,2,12,Action/Adventure,Retail
1.2353117705901966,37.047,29.99,0.09674193548387096,310.0,3,12,Action/Adventure,Retail
1.5753938484621155,63.0,39.99,0.12858520900321543,311.0,3,12,Action/Adventure,Retail - limited
1.2833805634272377,76.99,59.99,0.11855731225296443,506.0,3,12,Action/Adventure,Retail
0.9374921865233155,74.99,79.99,0.11250351617440224,711.0,4,12,Action/Adventure,Retail
0.9499749874937469,18.99,19.99,0.11690058479532163,171.0,2,12,Action/Adventure,{Not specified}
1.7504376094023506,70.0,39.99,0.09088636363636364,440.0,2,12,Action/Adventure,{Not specified}
1.4287755393627661,100.0,69.99,0.12498214285714285,560.0,3,12,Action/Adventure,{Not specified}
1.4570197019701971,145.6874,99.99,0.09880434782608695,1012.0,5,12,Action/Adventure,{Not specified}
3.233256351039261,42.0,12.99,0.10475806451612904,124.0,4,12,Licensed,Retail
3.849114703618168,50.0,12.99,0.2061904761904762,63.0,4,12,Licensed,Retail
3.6518259129564785,73.0,19.99,0.09004504504504504,222.0,4,12,Licensed,Retail
3.001200480192077,75.0,24.99,0.1411864406779661,177.0,3,12,Licensed,Retail
4.614522904580916,230.68,49.99,0.13402144772117963,373.0,3,12,Licensed,Retail
5.584264044007335,335.0,59.99,0.15786842105263157,380.0,4,12,Licensed,Retail
3.003003003003003,30.0,9.99,0.16377049180327868,61.0,1,12,Licensed,{Not specified}
3.303303303303303,33.0,9.99,0.135,74.0,1,12,Licensed,{Not specified}
2.9557957957957957,29.5284,9.99,0.1665,60.0,1,12,Licensed,{Not specified}
19.210716286514607,480.0758,24.99,0.11057522123893805,226.0,4,12,Licensed,Retail - limited
3.000400080016003,149.99,49.99,0.10139959432048681,493.0,4,12,Licensed,Retail - limited
3.6007201440288057,180.0,49.99,0.1173474178403756,426.0,7,12,Licensed,Retail - limited
7.228059029514758,144.4889,19.99,0.07376383763837638,271.0,3,12,Licensed,{Not specified}
5.00166722240747,150.0,29.99,0.10166101694915254,295.0,5,12,Licensed,{Not specified}
7.251812953238309,290.0,39.99,0.1022762148337596,391.0,4,12,Licensed,{Not specified}
2.7003857693956284,189.0,69.99,0.12725454545454545,550.0,4,12,Licensed,{Not specified}
6.445049449938883,579.99,89.99,0.11333753148614609,794.0,5,12,Licensed,{Not specified}
3.4169514126177183,410.0,119.99,0.14116470588235294,850.0,6,12,Licensed,{Not specified}
4.289412451037586,514.6866,119.99,0.1021191489361702,1175.0,7,12,Licensed,{Not specified}
4.740676270508203,118.4695,24.99,0.11843601895734597,211.0,3,12,Licensed,{Not specified}
1.8668617154288571,74.6558,39.99,0.15744094488188978,254.0,9,12,Licensed,Retail - limited
3.7506876719179796,149.99,39.99,0.11046961325966852,362.0,3,12,Licensed,Retail - limited
4.400377819757751,395.99,89.99,0.09707659115426105,927.0,4,12,Licensed,Retail
1.3991995997999,27.97,19.99,0.10095959595959596,198.0,3,12,Licensed,Retail
1.625406351587897,65.0,39.99,0.10866847826086957,368.0,3,12,Licensed,Retail
1.1294534257120863,14.6716,12.99,0.10915966386554622,119.0,2,12,Licensed,Retail
1.300260052010402,65.0,49.99,0.11959330143540671,418.0,5,12,Licensed,Retail
1.8009004502251127,36.0,19.99,0.08434599156118143,237.0,3,12,Licensed,Retail
3.000400080016003,149.99,49.99,0.10502100840336134,476.0,5,12,Licensed,Retail
2.498749374687344,49.95,19.99,0.1025128205128205,195.0,3,12,Licensed,Retail
2.5003750937734432,99.99,39.99,0.10986263736263736,364.0,5,12,Licensed,Retail
3.0023094688221708,39.0,12.99,0.14274725274725275,91.0,2,12,Licensed,Retail
1.5002501250625313,29.99,19.99,0.11898809523809523,168.0,3,12,Licensed,Retail
4.634549653579677,60.2028,12.99,0.11495575221238938,113.0,2,12,Licensed,Retail
4.301433811270424,129.0,29.99,0.12341563786008229,243.0,4,12,Licensed,Retail
4.000500083347225,239.99,59.99,0.09144817073170732,656.0,5,12,Licensed,Retail
3.2498249824982497,324.95,99.99,0.13226190476190475,756.0,9,12,Licensed,Retail
3.999499749874938,79.95,19.99,0.09211981566820276,217.0,3,12,Licensed,Retail
4.333111037012337,129.95,29.99,0.10865942028985506,276.0,6,12,Licensed,Retail
2.4004800960192036,120.0,49.99,0.10636170212765958,470.0,5,12,Licensed,Retail
3.0718674096299474,215.0,69.99,0.08781681304893349,797.0,8,12,Licensed,Retail
4.772902232486528,62.0,12.99,0.14433333333333334,90.0,2,12,Licensed,Retail
2.0795598239295723,51.9682,24.99,0.1262121212121212,198.0,3,12,Licensed,Retail
3.359179589794898,67.15,19.99,0.12339506172839505,162.0,3,12,Licensed,Retail
3.000400080016003,149.99,49.99,0.10243852459016393,488.0,6,12,Licensed,Retail
0.9834972495415902,59.0,59.99,0.08694202898550725,690.0,5,12,Licensed,Retail
2.125531382845711,85.0,39.99,0.10073047858942066,397.0,5,12,Licensed,Retail - limited
4.618937644341801,60.0,12.99,0.1882608695652174,69.0,4,12,Licensed,Retail
1.8009004502251127,36.0,19.99,0.1241614906832298,161.0,3,12,Licensed,Retail
3.334444814938313,100.0,29.99,0.10749103942652329,279.0,5,12,Licensed,Retail
2.4004800960192036,120.0,49.99,0.0851618398637138,587.0,5,12,Licensed,Retail
1.685955136448064,118.0,69.99,0.10868012422360247,644.0,5,12,Licensed,Retail
2.3997399739974,239.95,99.99,0.1430472103004292,699.0,7,12,Licensed,Retail
2.7155110793423876,37.99,13.99,13.99,1.0,0,12,Technical,LEGO exclusive
4.241296518607443,105.99,24.99,24.99,1.0,0,12,Technical,{Not specified}
1.7211474316210806,25.8,14.99,0.10707142857142857,140.0,0,12,Modern day,LEGO exclusive
1.0006671114076051,15.0,14.99,0.4408823529411765,34.0,4,12,Modern day,LEGO exclusive
1.1674449633088726,17.5,14.99,0.3486046511627907,43.0,4,12,Modern day,LEGO exclusive
1.800533689126084,26.99,14.99,0.4163888888888889,36.0,4,12,Action/Adventure,LEGO exclusive
1.833455563704247,275.0,149.99,0.0988076416337286,1518.0,0,11,Model making,LEGO exclusive
2.2002200220022003,220.0,99.99,0.09284122562674094,1077.0,0,11,Model making,LEGO exclusive
1.8696112257016062,299.1191,159.99,0.06479951397326854,2469.0,5,11,Model making,LEGO exclusive
1.6667777851856789,250.0,149.99,0.08590492554410081,1746.0,12,11,Model making,LEGO exclusive
2.9387055293613376,205.68,69.99,0.07926387315968289,883.0,6,11,Model making,LEGO exclusive
1.8238238238238236,18.22,9.99,0.8325,12.0,0,11,Pre-school,Retail
1.5875964561303229,55.55,34.99,0.6361818181818182,55.0,2,11,Pre-school,Retail
0.7498749374687345,14.99,19.99,1.1105555555555555,18.0,0,11,Pre-school,Retail
1.2004001333777927,36.0,29.99,0.46138461538461534,65.0,1,11,Pre-school,Retail
1.924557351809084,25.0,12.99,0.2361818181818182,55.0,2,11,Junior,Retail
2.001000500250125,40.0,19.99,0.18682242990654205,107.0,2,11,Junior,Retail
1.9006335445148383,57.0,29.99,0.19993333333333332,150.0,3,11,Junior,Retail
2.286367533581023,80.0,34.99,0.10900311526479751,321.0,0,11,Model making,Retail
3.800760152030406,190.0,49.99,0.06838577291381669,731.0,0,11,Model making,Retail - limited
12.337445815271758,370.0,29.99,0.10166101694915254,295.0,0,11,Miscellaneous,LEGO exclusive
1.400114318376679,48.99,34.99,0.07952272727272727,440.0,4,11,Licensed,Retail - limited
2.286505301060212,114.3024,49.99,0.09840551181102362,508.0,4,11,Miscellaneous,Retail - limited
1.688662474992855,59.0863,34.99,0.10900311526479751,321.0,2,11,Miscellaneous,Retail - limited
1.6905202601300653,33.7935,19.99,0.12115151515151515,165.0,3,11,Miscellaneous,Retail - limited
1.04743871935968,20.9383,19.99,0.08028112449799196,249.0,2,11,Licensed,Retail - limited
1.8339446482160722,55.0,29.99,0.11446564885496183,262.0,2,11,Licensed,Retail - limited
2.125281320330082,84.99,39.99,0.09801470588235295,408.0,2,11,Licensed,Retail - limited
1.7601920384076815,87.992,49.99,0.09650579150579151,518.0,2,11,Licensed,Retail - limited
2.2858979854264896,159.99,69.99,0.11039432176656151,634.0,4,11,Licensed,Retail - limited
2.722244488977956,13.584,4.99,0.07560606060606061,66.0,0,11,Model making,Retail
3.004008016032064,14.99,4.99,0.08910714285714286,56.0,0,11,Model making,Retail
1.3849114703618166,17.99,12.99,0.10915966386554622,119.0,0,11,Model making,Retail
1.2506253126563283,25.0,19.99,0.07349264705882352,272.0,0,11,Model making,Retail
1.2229016120066705,22.0,17.99,0.08328703703703703,216.0,0,11,Model making,Retail
1.9389694847423713,38.76,19.99,0.07014035087719298,285.0,0,11,Model making,Retail
1.2004801920768309,30.0,24.99,0.1343548387096774,186.0,0,11,Model making,Retail
1.6672224074691564,50.0,29.99,0.09143292682926829,328.0,0,11,Model making,{Not specified}
0.6668889629876625,20.0,29.99,0.08018716577540107,374.0,0,11,Model making,Retail
1.2503125781445361,50.0,39.99,0.07270909090909092,550.0,1,11,Model making,Retail
1.2779197688632071,115.0,89.99,0.08796676441837732,1023.0,3,11,Model making,{Not specified}
1.5015015015015014,15.0,9.99,0.07866141732283465,127.0,0,11,Miscellaneous,LEGO exclusive
2.7027027027027026,27.0,9.99,0.09424528301886792,106.0,0,11,Miscellaneous,LEGO exclusive
1.4014014014014013,14.0,9.99,0.06403846153846154,156.0,0,11,Miscellaneous,LEGO exclusive
2.5025025025025025,25.0,9.99,0.07992,125.0,0,11,Miscellaneous,LEGO exclusive
2.002002002002002,20.0,9.99,0.0718705035971223,139.0,0,11,Miscellaneous,LEGO exclusive
2.002002002002002,20.0,9.99,0.07135714285714286,140.0,0,11,Miscellaneous,LEGO exclusive
1.0766777851901266,16.1394,14.99,0.1228688524590164,122.0,1,11,Modern day,LEGO exclusive
1.7657445556209537,30.0,16.99,0.08369458128078817,203.0,1,11,Miscellaneous,LEGO exclusive
1.0005002501250626,20.0,19.99,0.085793991416309,233.0,1,11,Modern day,Retail
1.4684684684684683,14.67,9.99,0.08919642857142858,112.0,1,11,Modern day,Retail
1.7497497497497498,17.48,9.99,0.1280769230769231,78.0,1,11,Modern day,Retail
2.002002002002002,20.0,9.99,0.10193877551020408,98.0,1,11,Modern day,Retail
1.447047047047047,14.456,9.99,0.08394957983193277,119.0,1,11,Modern day,Retail
1.700425106276569,68.0,39.99,0.1083739837398374,369.0,2,11,Modern day,Retail
1.7145306472353194,120.0,69.99,0.09707350901525658,721.0,2,11,Modern day,Retail
3.754385964912281,14.98,3.99,0.09279069767441861,43.0,0,11,Modern day,Retail
3.754385964912281,14.98,3.99,0.095,42.0,0,11,Modern day,Retail
5.007518796992481,19.98,3.99,0.08673913043478261,46.0,0,11,Modern day,Retail
2.1593984962406014,8.616,3.99,0.10230769230769231,39.0,0,11,Modern day,Retail
1.7543859649122806,7.0,3.99,0.10783783783783785,37.0,0,11,Modern day,Retail
1.5789473684210524,6.3,3.99,0.10783783783783785,37.0,0,11,Modern day,{Not specified}
1.1539645881447267,14.99,12.99,0.1687012987012987,77.0,1,11,Licensed,Retail
1.000333444481494,30.0,29.99,0.11996,250.0,2,11,Licensed,Retail
1.0798266088696233,32.384,29.99,0.10945255474452555,274.0,1,11,Licensed,Retail
1.625406351587897,65.0,39.99,0.13374581939799332,299.0,2,11,Licensed,Retail
1.2857551078725533,89.99,69.99,0.10834365325077398,646.0,2,11,Licensed,Retail
0.9587835134053623,23.96,24.99,0.08989208633093525,278.0,2,11,Modern day,Retail
1.0728248022547504,118.0,109.99,0.09820535714285714,1120.0,4,11,Modern day,Retail
1.9669889963321108,58.99,29.99,0.09371874999999999,320.0,1,11,Modern day,Retail
4.008016032064128,20.0,4.99,0.08603448275862069,58.0,0,11,Miscellaneous,Retail
3.006012024048096,15.0,4.99,0.07231884057971015,69.0,0,11,Miscellaneous,Retail
2.4048096192384767,12.0,4.99,0.1108888888888889,45.0,0,11,Miscellaneous,Retail
2.402805611222445,11.99,4.99,0.07560606060606061,66.0,0,11,Miscellaneous,Retail
4.004008016032064,19.98,4.99,0.0998,50.0,0,11,Miscellaneous,Retail
4.004008016032064,19.98,4.99,0.09784313725490197,51.0,0,11,Miscellaneous,Retail
4.408817635270541,22.0,4.99,0.09240740740740741,54.0,0,11,Miscellaneous,Retail
4.609218436873747,23.0,4.99,0.08180327868852459,61.0,0,11,Miscellaneous,Retail
3.605210420841683,17.99,4.99,0.07128571428571429,70.0,0,11,Miscellaneous,Retail
3.9078156312625247,19.5,4.99,0.08180327868852459,61.0,0,11,Miscellaneous,Retail
2.603206412825651,12.99,4.99,0.09784313725490197,51.0,0,11,Miscellaneous,Retail
2.9922244488977956,14.9312,4.99,0.10847826086956522,46.0,0,11,Miscellaneous,Retail
3.006012024048096,15.0,4.99,0.07338235294117647,68.0,0,11,Miscellaneous,Retail
3.006012024048096,15.0,4.99,0.08754385964912281,57.0,0,11,Miscellaneous,Retail
3.6072144288577155,18.0,4.99,0.08180327868852459,61.0,0,11,Miscellaneous,Retail
3.6072144288577155,18.0,4.99,0.07128571428571429,70.0,0,11,Miscellaneous,Retail
0.6422845691382766,3.205,4.99,0.07231884057971015,69.0,0,11,Miscellaneous,Retail
3.006012024048096,15.0,4.99,0.07338235294117647,68.0,0,11,Miscellaneous,Retail
1.8416833667334667,9.19,4.99,0.07796875,64.0,0,11,Miscellaneous,Retail
1.9018036072144289,9.49,4.99,0.08048387096774194,62.0,0,11,Miscellaneous,Retail
1.8416833667334667,9.19,4.99,0.10395833333333333,48.0,0,11,Miscellaneous,Retail
2.804008016032064,13.992,4.99,0.06930555555555556,72.0,0,11,Miscellaneous,Retail
3.006012024048096,15.0,4.99,0.07128571428571429,70.0,0,11,Miscellaneous,Retail
3.006012024048096,15.0,4.99,0.07231884057971015,69.0,0,11,Miscellaneous,Retail
1.9939879759519037,9.95,4.99,0.07796875,64.0,0,11,Miscellaneous,Retail
1.8016032064128256,8.99,4.99,0.08180327868852459,61.0,0,11,Miscellaneous,Retail
2.004008016032064,10.0,4.99,0.07128571428571429,70.0,0,11,Miscellaneous,Retail
1.445958429561201,18.783,12.99,0.08958620689655172,145.0,0,11,Technical,Retail
0.8504252126063032,17.0,19.99,0.10747311827956989,186.0,0,11,Technical,Retail
1.6246561640410102,64.97,39.99,0.09659420289855072,414.0,0,11,Technical,Retail
1.0669724246320904,74.6774,69.99,0.08402160864345738,833.0,0,11,Technical,Retail
1.687710963870484,135.0,79.99,0.08437763713080168,948.0,0,11,Technical,Retail
2.1429387813415244,299.99,139.99,0.1079336931380108,1297.0,0,11,Technical,Retail
2.5012506253126565,50.0,19.99,0.14591240875912406,137.0,0,11,Technical,Retail
1.1545772886443222,23.08,19.99,0.13506756756756755,148.0,0,11,Technical,Retail
2.560858171634327,128.0173,49.99,0.08102106969205836,617.0,0,11,Technical,Retail
1.6496649664966496,164.95,99.99,0.09406396989651929,1063.0,0,11,Technical,Retail
1.3313752550102003,332.8305,249.99,0.15280562347188265,1636.0,0,11,Technical,Retail
3.2854854854854856,32.822,9.99,0.20387755102040817,49.0,1,11,Constraction,Retail
3.6014405762304924,90.0,24.99,0.12948186528497407,193.0,3,11,Constraction,Retail
1.0006671114076051,15.0,14.99,0.13265486725663717,113.0,2,11,Constraction,Retail
1.7167381974248928,12.0,6.99,0.15886363636363637,44.0,1,11,Modern day,Retail
1.33422281521014,20.0,14.99,0.13265486725663717,113.0,1,11,Modern day,Retail
1.5003750937734432,60.0,39.99,0.15263358778625954,262.0,2,11,Modern day,Retail
1.6499677741971333,148.4806,89.99,0.1227694406548431,733.0,7,11,Modern day,Retail
1.7167381974248928,12.0,6.99,0.18394736842105264,38.0,2,11,Modern day,Retail
1.2506253126563283,25.0,19.99,0.1817272727272727,110.0,3,11,Modern day,Retail
2.928995598239296,73.1956,24.99,0.1275,196.0,3,11,Modern day,Retail
1.44476550344521,65.0,44.99,0.11997333333333333,375.0,3,11,Modern day,Retail
2.078239608801956,93.5,44.99,0.11026960784313726,408.0,3,11,Modern day,Retail
0.9177223629817308,68.82,74.99,0.14202651515151515,528.0,5,11,Modern day,Retail
1.6000600060006003,159.99,99.99,0.11708430913348945,854.0,7,11,Modern day,Retail
1.8339446482160722,55.0,29.99,0.12044176706827309,249.0,3,11,Modern day,Retail - limited
1.3334074238719715,59.99,44.99,0.11777486910994765,382.0,4,11,Modern day,Retail - limited
1.923218956762579,124.99,64.99,0.15364066193853426,423.0,5,11,Modern day,Retail
1.2334155610374025,185.0,149.99,0.24588524590163935,610.0,3,11,Modern day,Retail
1.2500625031251562,250.0,199.99,0.22521396396396398,888.0,4,11,Modern day,Retail
2.002002002002002,20.0,9.99,0.0999,100.0,1,11,Modern day,Retail
2.5216216216216214,25.191,9.99,0.1051578947368421,95.0,1,11,Modern day,Retail
1.7017017017017018,17.0,9.99,0.1280769230769231,78.0,1,11,Modern day,Retail
3.701350675337669,73.99,19.99,0.08806167400881057,227.0,1,11,Modern day,Retail
2.9744672336168088,59.4596,19.99,0.1025128205128205,195.0,2,11,Modern day,Retail
1.500750375187594,30.0,19.99,0.09127853881278539,219.0,2,11,Modern day,Retail
3.751375687843922,74.99,19.99,0.08767543859649123,228.0,2,11,Modern day,Retail
2.1670556852284095,64.99,29.99,0.08568571428571428,350.0,2,11,Modern day,Retail
2.1340446815605203,64.0,29.99,0.09199386503067485,326.0,2,11,Modern day,Retail
1.4001333777925977,41.99,29.99,0.13756880733944954,218.0,7,11,Modern day,Retail - limited
2.800560112022404,140.0,49.99,0.13366310160427808,374.0,3,11,Modern day,Retail - limited
2.5015015015015014,24.99,9.99,0.08325,120.0,1,11,Action/Adventure,Retail
1.8768768768768769,18.75,9.99,0.09605769230769232,104.0,1,11,Action/Adventure,Retail
2.5025025025025025,25.0,9.99,0.09424528301886792,106.0,1,11,Action/Adventure,Retail
2.5015015015015014,24.99,9.99,0.08256198347107438,121.0,1,11,Action/Adventure,Retail
2.5015015015015014,24.99,9.99,0.09081818181818183,110.0,1,11,Action/Adventure,Retail
1.0707138092061375,16.05,14.99,0.10267123287671233,146.0,2,11,Action/Adventure,Retail
1.0630315157578791,21.25,19.99,0.10923497267759562,183.0,2,11,Action/Adventure,Retail
1.360544217687075,34.0,24.99,0.08558219178082191,292.0,2,11,Action/Adventure,Retail
2.320380095023756,92.792,39.99,0.09214285714285715,434.0,3,11,Action/Adventure,Retail
1.3753438359589896,55.0,39.99,0.09825552825552826,407.0,3,11,Action/Adventure,Retail - limited
1.2502083680613436,75.0,59.99,0.0877046783625731,684.0,4,11,Action/Adventure,Retail - limited
1.0662047729022324,13.85,12.99,0.10825,120.0,1,11,Action/Adventure,Retail
1.1539645881447267,14.99,12.99,0.13391752577319588,97.0,1,11,Action/Adventure,Retail
1.46189376443418,18.99,12.99,0.16653846153846155,78.0,1,11,Action/Adventure,Retail
1.539645881447267,20.0,12.99,0.11702702702702703,111.0,1,11,Action/Adventure,Retail
2.7508754377188596,54.99,19.99,0.23517647058823526,85.0,2,11,Action/Adventure,Retail
1.4812406203101551,29.61,19.99,0.09211981566820276,217.0,2,11,Action/Adventure,Retail
0.8336112037345782,25.0,29.99,0.09087878787878788,330.0,3,11,Action/Adventure,Retail
0.9100725181295323,36.3938,39.99,0.09636144578313253,415.0,3,11,Action/Adventure,Retail
1.7062212442488496,85.294,49.99,0.11108888888888889,450.0,3,11,Action/Adventure,Retail
1.388932103567063,124.99,89.99,0.14899006622516556,604.0,6,11,Action/Adventure,Retail
0.930715935334873,12.09,12.99,0.1687012987012987,77.0,1,11,Action/Adventure,Retail
0.7698229407236336,10.0,12.99,0.17554054054054055,74.0,1,11,Action/Adventure,Retail
1.0392609699769053,13.5,12.99,0.1687012987012987,77.0,1,11,Action/Adventure,Retail
1.0392609699769053,13.5,12.99,0.17554054054054055,74.0,1,11,Action/Adventure,Retail
0.9115557778889446,18.222,19.99,0.19598039215686272,102.0,2,11,Action/Adventure,Retail
1.345788156797331,16.136,11.99,0.13625,88.0,2,11,Action/Adventure,Retail
1.6993496748374188,33.97,19.99,0.0829460580912863,241.0,2,11,Action/Adventure,Retail
1.333777925975325,40.0,29.99,0.095814696485623,313.0,2,11,Action/Adventure,Retail
1.1250312578144537,44.99,39.99,0.09321678321678323,429.0,4,11,Action/Adventure,Retail
0.6572367481068725,46.0,69.99,0.11882852292020372,589.0,4,11,Action/Adventure,Retail
1.4932653265326534,149.3116,99.99,0.09433018867924528,1060.0,5,11,Action/Adventure,Retail
2.490600500417014,29.8623,11.99,0.1517721518987342,79.0,2,11,Action/Adventure,Retail
2.7508754377188596,54.99,19.99,0.10198979591836733,196.0,2,11,Action/Adventure,Retail
3.0007002334111372,89.991,29.99,0.08979041916167664,334.0,3,11,Action/Adventure,Retail
1.8001500250041673,107.991,59.99,0.11625968992248062,516.0,4,11,Action/Adventure,Retail
1.6327136348483164,146.9279,89.99,0.1302315484804631,691.0,5,11,Action/Adventure,Retail
1.791815984665389,215.0,119.99,0.09811120196238757,1223.0,8,11,Action/Adventure,Retail
2.0785219399538106,27.0,12.99,0.12490384615384616,104.0,3,11,Licensed,Retail
1.573518090839107,20.44,12.99,0.10647540983606557,122.0,3,11,Licensed,Retail
1.2446782260753586,37.3279,29.99,0.09550955414012738,314.0,2,11,Licensed,Retail
1.2506253126563283,25.0,19.99,0.1014720812182741,197.0,4,11,Licensed,Retail
1.1670556852284095,35.0,29.99,0.08718023255813953,344.0,3,11,Licensed,Retail
1.6002000666888965,47.99,29.99,0.07709511568123392,389.0,3,11,Licensed,Retail
1.466822274091364,43.99,29.99,0.0707311320754717,424.0,3,11,Licensed,Retail
3.000857387825093,105.0,34.99,0.08492718446601942,412.0,3,11,Licensed,Retail
1.1807901580316063,59.0277,49.99,0.0972568093385214,514.0,5,11,Licensed,Retail
0.928704100585798,65.0,69.99,0.09483739837398374,738.0,7,11,Licensed,Retail
1.5612944517780711,390.308,249.99,0.09120394016782196,2741.0,5,11,Licensed,LEGO exclusive
1.2337445815271757,37.0,29.99,0.08544159544159544,351.0,3,11,Licensed,Retail - limited
0.9499874968742186,37.99,39.99,0.08454545454545455,473.0,4,11,Licensed,Retail - limited
1.2706815259322761,88.935,69.99,0.08147846332945284,859.0,5,11,Licensed,Retail - limited
2.080461743623937,124.8069,59.99,0.0847316384180791,708.0,4,11,Licensed,Retail
1.300037504688086,103.99,79.99,0.09366510538641686,854.0,8,11,Licensed,Retail
1.99990799079908,199.9708,99.99,0.10637234042553191,940.0,7,11,Licensed,Retail
2.4693069653482675,493.8367,199.99,0.07926674593737615,2523.0,6,11,Licensed,LEGO exclusive
7.5075075075075075,75.0,9.99,0.1040625,96.0,1,11,Licensed,Retail
2.3183183183183185,23.16,9.99,0.1051578947368421,95.0,1,11,Licensed,Retail
2.7017017017017015,26.99,9.99,0.10627659574468086,94.0,1,11,Licensed,Retail
